"cloud","company_id"
IaaS,57614
IaaS,57615
PaaS,57615
IaaS,57681
PaaS,57681
IaaS,57704
SaaS,57704
PaaS,57704
IaaS,57716
PaaS,57716
IaaS,57729
SaaS,57729
SaaS,57738
SaaS,57750
PaaS,57761
PaaS,57766
SaaS,57801
PaaS,57819
SaaS,57822
IaaS,57832
PaaS,57832
SaaS,57838
PaaS,57843
IaaS,57860
IaaS,57881
PaaS,57881
IaaS,57897
SaaS,57903
PaaS,57903
IaaS,57906
PaaS,57906
IaaS,57939
PaaS,57939
SaaS,57949
PaaS,57964
IaaS,57970
PaaS,57970
PaaS,58000
SaaS,58018
SaaS,58048
PaaS,58048
IaaS,58053
SaaS,58072
SaaS,58073
SaaS,58087
PaaS,58098
IaaS,58099
SaaS,58099
PaaS,58099
SaaS,58102
SaaS,58119
SaaS,58157
SaaS,58210
IaaS,58212
SaaS,58221
SaaS,58230
SaaS,58239
PaaS,58260
IaaS,58303
PaaS,58303
PaaS,58317
SaaS,58360
PaaS,58360
PaaS,58382
PaaS,58391
PaaS,58394
SaaS,58456
SaaS,58469
SaaS,58470
IaaS,58509
SaaS,58514
PaaS,58514
IaaS,58519
PaaS,58519
PaaS,58521
SaaS,58531
IaaS,58547
IaaS,58579
SaaS,58580
SaaS,58584
PaaS,58587
SaaS,58616
SaaS,58619
PaaS,58654
PaaS,58662
SaaS,58691
PaaS,58698
IaaS,58725
SaaS,58725
PaaS,58727
IaaS,58732
PaaS,58732
IaaS,58738
PaaS,58738
SaaS,58748
SaaS,58751
SaaS,58753
IaaS,58757
SaaS,58764
IaaS,58775
PaaS,58775
SaaS,58779
SaaS,58784
SaaS,58800
IaaS,58814
SaaS,58814
PaaS,58822
SaaS,58832
SaaS,58835
SaaS,58839
SaaS,58848
PaaS,58848
IaaS,58849
SaaS,58852
SaaS,58894
SaaS,58897
IaaS,58912
SaaS,58912
PaaS,58912
SaaS,58954
PaaS,58962
SaaS,58970
IaaS,59017
SaaS,59027
PaaS,59027
IaaS,59029
SaaS,59029
SaaS,59034
SaaS,59053
SaaS,59069
IaaS,59101
SaaS,59101
SaaS,59110
SaaS,59121
SaaS,59129
IaaS,59155
SaaS,59155
SaaS,59158
PaaS,59159
IaaS,59170
PaaS,59170
SaaS,59182
PaaS,59183
IaaS,59184
PaaS,59184
IaaS,59191
SaaS,59191
PaaS,59191
IaaS,59218
SaaS,59224
SaaS,59225
SaaS,59230
PaaS,59230
SaaS,59247
PaaS,59258
SaaS,59259
SaaS,59272
SaaS,59280
SaaS,59292
IaaS,59311
PaaS,59358
SaaS,59379
IaaS,59388
IaaS,59409
SaaS,59410
PaaS,59414
SaaS,59425
SaaS,59431
SaaS,59461
PaaS,59471
IaaS,59497
IaaS,59514
IaaS,59519
PaaS,59519
SaaS,59543
IaaS,59553
SaaS,59555
SaaS,59616
SaaS,59711
SaaS,59726
SaaS,59766
PaaS,59766
PaaS,59777
IaaS,59784
PaaS,59784
IaaS,59805
PaaS,59805
IaaS,59811
SaaS,59811
PaaS,59811
IaaS,59827
IaaS,59828
PaaS,59828
PaaS,59831
PaaS,59837
IaaS,59838
PaaS,59838
IaaS,59847
SaaS,59847
PaaS,59847
SaaS,59856
PaaS,59861
SaaS,59865
IaaS,59888
PaaS,59888
SaaS,59904
PaaS,59909
SaaS,59931
SaaS,59933
PaaS,59949
IaaS,59972
SaaS,59972
PaaS,59972
SaaS,59996
IaaS,59998
PaaS,59998
IaaS,60025
PaaS,60025
IaaS,60030
Other Cloud: Hybrid/Private/On-prem virtualization,60053
SaaS,60054
PaaS,60066
SaaS,60069
PaaS,60074
PaaS,60096
SaaS,60112
PaaS,60157
SaaS,60201
PaaS,60208
IaaS,60217
SaaS,60228
IaaS,60237
PaaS,60253
SaaS,60259
SaaS,60278
SaaS,60331
SaaS,60337
PaaS,60337
SaaS,60338
PaaS,60379
SaaS,60382
IaaS,60451
SaaS,60474
SaaS,60479
SaaS,60489
SaaS,60503
PaaS,60533
SaaS,60563
PaaS,60563
IaaS,60574
PaaS,60574
IaaS,60595
PaaS,60595
SaaS,60701
PaaS,60701
PaaS,60758
PaaS,60772
PaaS,60779
SaaS,60794
PaaS,60795
IaaS,60803
PaaS,60803
IaaS,60807
PaaS,60807
SaaS,60812
SaaS,60814
IaaS,60892
SaaS,60911
IaaS,60914
PaaS,60914
SaaS,60957
SaaS,60970
PaaS,60973
SaaS,60981
IaaS,60991
PaaS,60991
SaaS,60994
SaaS,61011
PaaS,61011
IaaS,61016
PaaS,61016
PaaS,61023
IaaS,61028
PaaS,61028
SaaS,61031
IaaS,61042
SaaS,61042
PaaS,61042
IaaS,61055
PaaS,61055
SaaS,61070
SaaS,61103
PaaS,61105
SaaS,61107
SaaS,61120
IaaS,61129
SaaS,61135
SaaS,61149
PaaS,61155
SaaS,61159
Other Cloud: Hybrid/Private/On-prem virtualization,61178
PaaS,61178
IaaS,61186
PaaS,61186
PaaS,61187
IaaS,61189
SaaS,61189
IaaS,61195
SaaS,61195
PaaS,61195
PaaS,61205
IaaS,61212
PaaS,61212
SaaS,61214
SaaS,61217
PaaS,61220
PaaS,61222
PaaS,61224
SaaS,61233
IaaS,61263
SaaS,61263
PaaS,61263
IaaS,61287
IaaS,61288
SaaS,61288
PaaS,61288
IaaS,61291
SaaS,61291
PaaS,61291
SaaS,61326
IaaS,61362
SaaS,61370
IaaS,61375
PaaS,61378
PaaS,61391
SaaS,61392
SaaS,61443
PaaS,61453
SaaS,61454
IaaS,61458
PaaS,61458
SaaS,61461
PaaS,61469
IaaS,61471
SaaS,61471
PaaS,61471
SaaS,61476
IaaS,61478
PaaS,61478
SaaS,61498
IaaS,61505
SaaS,61527
IaaS,61531
PaaS,61531
SaaS,61555
PaaS,61555
IaaS,61598
PaaS,61598
SaaS,61607
SaaS,61609
SaaS,61658
PaaS,61658
IaaS,61724
SaaS,61724
PaaS,61724
SaaS,61734
PaaS,61757
IaaS,61758
IaaS,61764
PaaS,61764
IaaS,61790
PaaS,61790
SaaS,61797
PaaS,61812
SaaS,61825
SaaS,61827
SaaS,61834
SaaS,61835
SaaS,61853
SaaS,61875
PaaS,61876
SaaS,61883
SaaS,61907
SaaS,61938
PaaS,61954
SaaS,61974
PaaS,61974
IaaS,61986
SaaS,61986
PaaS,61986
IaaS,62008
IaaS,62016
PaaS,62016
SaaS,62029
IaaS,62046
SaaS,62055
PaaS,62075
SaaS,62088
PaaS,62088
SaaS,62099
IaaS,62102
PaaS,62102
SaaS,62168
PaaS,62191
IaaS,62209
IaaS,62212
SaaS,62217
SaaS,62226
IaaS,62237
PaaS,62237
SaaS,62255
SaaS,62331
PaaS,62355
SaaS,62359
IaaS,62372
SaaS,62390
SaaS,62396
SaaS,62398
IaaS,62405
PaaS,62405
IaaS,62408
SaaS,62408
PaaS,62408
SaaS,62415
PaaS,62415
SaaS,62421
SaaS,62423
SaaS,62431
IaaS,62449
PaaS,62449
IaaS,62453
SaaS,62453
IaaS,62469
IaaS,62504
SaaS,62513
PaaS,62531
IaaS,62533
PaaS,62539
IaaS,62540
PaaS,62540
IaaS,62557
PaaS,62557
SaaS,62618
SaaS,62620
PaaS,62629
SaaS,62651
SaaS,62654
SaaS,62666
IaaS,62698
PaaS,62698
SaaS,62699
IaaS,62746
IaaS,62750
SaaS,62750
PaaS,62750
SaaS,62780
IaaS,62806
IaaS,62812
PaaS,62812
SaaS,62814
SaaS,62822
SaaS,62823
SaaS,62824
SaaS,62828
SaaS,62843
IaaS,62855
PaaS,62855
SaaS,62877
IaaS,62900
SaaS,62900
IaaS,62904
PaaS,62904
SaaS,62949
IaaS,62959
SaaS,62962
PaaS,62962
SaaS,62966
SaaS,62967
IaaS,62970
IaaS,62975
PaaS,62982
SaaS,63002
SaaS,63009
IaaS,63015
SaaS,63015
IaaS,63040
PaaS,63040
IaaS,63052
SaaS,63055
SaaS,63056
IaaS,63065
SaaS,63065
PaaS,63065
SaaS,63114
IaaS,63126
SaaS,63126
IaaS,63133
IaaS,63135
SaaS,63135
IaaS,63145
SaaS,63145
PaaS,63145
IaaS,63149
SaaS,63151
IaaS,63155
PaaS,63155
IaaS,63204
SaaS,63204
PaaS,63211
SaaS,63217
IaaS,63242
PaaS,63242
PaaS,63266
IaaS,63271
PaaS,63271
SaaS,63282
IaaS,63287
PaaS,63287
PaaS,63327
PaaS,63334
SaaS,63379
SaaS,63381
SaaS,63383
SaaS,63387
PaaS,63423
IaaS,63442
PaaS,63442
IaaS,63455
PaaS,63455
SaaS,63458
SaaS,63465
SaaS,63485
PaaS,63485
IaaS,63489
PaaS,63499
SaaS,63500
SaaS,63518
SaaS,63564
SaaS,63585
PaaS,63587
SaaS,63609
Other Cloud: Hybrid/Private/On-prem virtualization,63629
SaaS,63666
IaaS,63667
IaaS,63678
PaaS,63705
PaaS,63707
IaaS,63718
PaaS,63718
IaaS,63729
SaaS,63735
SaaS,63745
Other Cloud: Hybrid/Private/On-prem virtualization,63752
SaaS,63793
SaaS,63806
SaaS,63816
SaaS,63831
SaaS,63849
IaaS,63853
PaaS,63853
Other Cloud: Hybrid/Private/On-prem virtualization,63865
SaaS,63868
PaaS,63904
SaaS,63906
SaaS,63923
PaaS,63923
SaaS,63929
IaaS,63933
SaaS,63933
IaaS,63938
IaaS,63994
SaaS,63994
SaaS,63996
SaaS,64001
SaaS,64019
SaaS,64020
SaaS,64022
IaaS,64037
PaaS,64037
IaaS,64042
PaaS,64042
PaaS,64045
SaaS,64051
PaaS,64095
PaaS,64097
PaaS,64102
IaaS,64111
PaaS,64111
IaaS,64113
PaaS,64113
IaaS,64116
PaaS,64116
SaaS,64154
SaaS,64155
IaaS,64161
SaaS,64161
PaaS,64161
IaaS,64183
SaaS,64183
PaaS,64183
SaaS,64190
IaaS,64191
SaaS,64191
PaaS,64191
IaaS,64193
PaaS,64193
SaaS,64226
IaaS,64234
SaaS,64234
PaaS,64234
IaaS,64237
SaaS,64237
PaaS,64237
IaaS,64242
PaaS,64242
IaaS,64255
SaaS,64255
PaaS,64255
IaaS,64273
IaaS,64285
SaaS,64286
IaaS,64292
PaaS,64292
PaaS,64305
IaaS,64334
PaaS,64334
IaaS,64363
SaaS,64363
PaaS,64363
IaaS,64365
PaaS,64365
SaaS,64370
IaaS,64380
SaaS,64380
PaaS,64380
PaaS,64418
SaaS,64443
SaaS,64445
SaaS,64463
SaaS,64473
PaaS,64485
PaaS,64494
SaaS,64497
SaaS,64538
IaaS,64584
SaaS,64584
PaaS,64584
Other Cloud: Hybrid/Private/On-prem virtualization,64590
IaaS,64612
SaaS,64612
PaaS,64612
PaaS,64614
PaaS,64616
SaaS,64622
PaaS,64622
SaaS,64623
IaaS,64642
PaaS,64675
IaaS,64775
PaaS,64775
SaaS,64796
SaaS,64807
IaaS,64818
PaaS,64818
SaaS,64828
IaaS,64922
SaaS,64922
PaaS,64922
IaaS,64950
PaaS,64950
SaaS,64968
IaaS,64994
SaaS,64994
PaaS,64994
PaaS,65020
SaaS,65025
IaaS,65036
IaaS,65042
PaaS,65042
PaaS,65050
PaaS,65065
IaaS,65068
IaaS,65080
IaaS,65089
SaaS,65089
PaaS,65089
SaaS,65102
IaaS,65105
SaaS,65105
PaaS,65105
SaaS,65127
SaaS,65131
PaaS,65134
PaaS,65136
IaaS,65145
PaaS,65145
SaaS,65166
IaaS,65179
SaaS,65191
SaaS,65213
IaaS,65223
SaaS,65223
PaaS,65223
SaaS,65255
PaaS,65255
IaaS,65262
PaaS,65262
PaaS,65265
IaaS,65271
PaaS,65271
SaaS,65274
IaaS,65299
PaaS,65299
SaaS,65306
SaaS,65320
IaaS,65325
SaaS,65325
PaaS,65325
SaaS,65338
SaaS,65346
IaaS,65372
IaaS,65379
PaaS,65379
IaaS,65382
SaaS,65382
SaaS,65388
IaaS,65409
PaaS,65409
IaaS,65410
SaaS,65424
IaaS,65435
IaaS,65438
PaaS,65438
IaaS,65449
PaaS,65449
SaaS,65450
SaaS,65462
IaaS,65465
PaaS,65465
SaaS,65470
PaaS,65470
IaaS,65472
PaaS,65472
IaaS,65496
SaaS,65496
PaaS,65496
SaaS,65501
PaaS,65501
PaaS,65503
IaaS,65554
SaaS,65554
IaaS,65558
SaaS,65558
PaaS,65558
IaaS,65567
PaaS,65567
IaaS,65583
SaaS,65583
PaaS,65583
SaaS,65603
SaaS,65607
IaaS,65610
PaaS,65610
SaaS,65625
IaaS,65634
SaaS,65636
SaaS,65667
PaaS,65668
IaaS,65694
PaaS,65702
IaaS,65705
SaaS,65705
PaaS,65705
IaaS,65711
PaaS,65721
IaaS,65736
IaaS,65744
PaaS,65744
SaaS,65750
PaaS,65776
SaaS,65802
IaaS,65815
SaaS,65815
PaaS,65815
SaaS,65820
PaaS,65826
SaaS,65859
IaaS,65868
PaaS,65868
SaaS,65870
PaaS,65888
IaaS,65899
PaaS,65899
IaaS,65912
PaaS,65912
SaaS,65916
IaaS,65967
PaaS,65967
SaaS,65973
SaaS,66013
SaaS,66020
IaaS,66041
PaaS,66041
IaaS,66047
SaaS,66047
SaaS,66052
SaaS,66054
IaaS,66085
SaaS,66085
PaaS,66085
SaaS,66106
PaaS,66106
SaaS,66114
SaaS,66120
PaaS,66120
SaaS,66129
SaaS,66144
IaaS,66150
PaaS,66150
SaaS,66161
SaaS,66167
IaaS,66170
PaaS,66170
SaaS,66182
SaaS,66215
PaaS,66229
SaaS,66383
IaaS,66400
IaaS,66416
SaaS,66416
PaaS,66416
SaaS,66449
SaaS,66474
PaaS,66508
IaaS,66539
SaaS,66539
PaaS,66539
IaaS,66554
PaaS,66555
PaaS,66618
PaaS,66655
IaaS,66718
PaaS,66718
SaaS,66784
PaaS,66793
IaaS,66811
PaaS,66811
SaaS,66829
SaaS,66832
IaaS,66842
SaaS,66851
IaaS,66859
PaaS,66859
IaaS,66867
SaaS,66867
PaaS,66867
IaaS,66869
IaaS,66872
IaaS,66877
IaaS,66884
PaaS,66884
IaaS,66889
PaaS,66901
SaaS,66962
PaaS,66963
PaaS,66973
IaaS,66974
SaaS,66974
SaaS,66977
SaaS,66982
IaaS,66992
PaaS,67010
SaaS,67018
Other Cloud: Hybrid/Private/On-prem virtualization,67030
PaaS,67041
SaaS,67050
SaaS,67058
PaaS,67079
SaaS,67081
SaaS,67085
SaaS,67088
IaaS,67104
PaaS,67104
SaaS,67110
IaaS,67113
IaaS,67122
PaaS,67122
PaaS,67134
SaaS,67194
SaaS,67232
SaaS,67252
PaaS,67252
IaaS,67264
PaaS,67264
IaaS,67312
SaaS,67312
PaaS,67312
IaaS,67315
SaaS,67315
IaaS,67371
SaaS,67398
SaaS,67429
PaaS,67445
SaaS,67460
PaaS,67466
SaaS,67474
SaaS,67477
SaaS,67556
PaaS,67556
SaaS,67563
IaaS,67564
SaaS,67564
PaaS,67564
IaaS,67587
PaaS,67587
SaaS,67588
IaaS,67589
SaaS,67589
PaaS,67589
SaaS,67639
PaaS,67642
SaaS,67655
IaaS,67695
SaaS,67695
IaaS,67718
PaaS,67718
SaaS,67725
SaaS,67731
PaaS,67734
SaaS,67740
SaaS,67807
SaaS,67814
Other Cloud: Hybrid/Private/On-prem virtualization,67814
IaaS,67829
SaaS,67829
SaaS,67833
IaaS,67839
PaaS,67839
SaaS,67846
SaaS,67871
SaaS,67878
SaaS,67884
IaaS,67903
PaaS,67903
PaaS,67954
PaaS,67971
IaaS,67972
PaaS,67972
IaaS,67977
SaaS,67987
PaaS,67987
SaaS,67995
IaaS,68019
SaaS,68025
IaaS,68045
PaaS,68079
IaaS,68105
PaaS,68105
IaaS,68130
PaaS,68130
SaaS,68133
PaaS,68133
SaaS,68140
SaaS,68141
SaaS,68150
IaaS,68151
PaaS,68151
SaaS,68154
PaaS,68154
PaaS,68186
SaaS,68192
PaaS,68194
IaaS,68229
SaaS,68229
PaaS,68229
IaaS,68236
PaaS,68236
PaaS,68289
PaaS,68320
IaaS,68324
PaaS,68324
IaaS,68336
SaaS,68336
PaaS,68342
SaaS,68352
SaaS,68383
SaaS,68397
SaaS,68398
IaaS,68403
PaaS,68403
IaaS,68418
PaaS,68418
PaaS,68459
SaaS,68465
SaaS,68485
IaaS,68496
PaaS,68496
SaaS,68513
PaaS,68513
IaaS,68515
IaaS,68518
SaaS,68518
PaaS,68518
IaaS,68522
PaaS,68522
IaaS,68549
PaaS,68549
SaaS,68550
SaaS,68558
SaaS,68611
Other Cloud: Hybrid/Private/On-prem virtualization,68611
PaaS,68611
IaaS,68616
SaaS,68616
PaaS,68616
IaaS,68632
SaaS,68632
PaaS,68632
IaaS,68633
PaaS,68633
IaaS,68681
SaaS,68681
PaaS,68681
IaaS,68717
PaaS,68717
IaaS,68718
SaaS,68718
PaaS,68718
IaaS,68720
IaaS,68727
SaaS,68727
SaaS,68734
SaaS,68742
PaaS,68742
IaaS,68747
SaaS,68747
SaaS,68801
Other Cloud: Hybrid/Private/On-prem virtualization,68801
IaaS,68834
PaaS,68834
IaaS,68852
SaaS,68852
PaaS,68852
SaaS,68867
SaaS,68887
IaaS,68894
PaaS,68894
IaaS,68925
PaaS,68925
SaaS,68949
IaaS,68952
PaaS,68952
IaaS,68986
IaaS,69049
IaaS,69051
PaaS,69051
PaaS,69066
SaaS,69067
SaaS,69082
SaaS,69097
SaaS,69100
IaaS,69105
PaaS,69105
PaaS,69144
SaaS,69145
SaaS,69168
SaaS,69202
Other Cloud: Hybrid/Private/On-prem virtualization,69209
IaaS,69211
SaaS,69224
PaaS,69233
IaaS,69275
PaaS,69275
SaaS,69278
SaaS,69282
PaaS,69283
IaaS,69290
SaaS,69290
IaaS,69309
SaaS,69309
PaaS,69309
Other Cloud: Hybrid/Private/On-prem virtualization,69315
SaaS,69316
SaaS,69318
IaaS,69319
PaaS,69319
SaaS,69322
PaaS,69335
PaaS,69337
PaaS,69367
SaaS,69381
SaaS,69387
IaaS,69388
PaaS,69388
SaaS,69416
IaaS,69451
IaaS,69452
PaaS,69452
SaaS,69480
PaaS,69484
SaaS,69495
SaaS,69527
SaaS,69532
PaaS,69540
IaaS,69553
PaaS,69553
PaaS,69591
IaaS,69602
IaaS,69628
SaaS,69628
IaaS,69629
SaaS,69629
PaaS,69629
IaaS,69630
PaaS,69630
IaaS,69644
SaaS,69644
PaaS,69644
IaaS,69687
SaaS,69687
PaaS,69687
SaaS,69688
SaaS,69713
PaaS,69716
IaaS,69722
SaaS,69722
SaaS,69727
SaaS,69746
IaaS,69761
PaaS,69761
IaaS,69782
PaaS,69782
SaaS,69820
IaaS,69825
PaaS,69825
IaaS,69829
SaaS,69829
SaaS,69836
PaaS,69836
IaaS,69848
SaaS,69848
PaaS,69848
PaaS,69855
IaaS,69877
IaaS,69900
PaaS,69900
SaaS,69907
SaaS,69912
PaaS,69912
PaaS,69914
IaaS,69967
SaaS,69967
PaaS,69967
SaaS,69976
SaaS,69993
PaaS,69993
IaaS,70000
PaaS,70010
PaaS,70011
SaaS,70040
SaaS,70042
IaaS,70043
SaaS,70043
PaaS,70043
IaaS,70050
PaaS,70050
SaaS,70062
SaaS,70072
SaaS,70077
IaaS,70111
SaaS,70111
PaaS,70111
SaaS,70115
SaaS,70119
PaaS,70119
PaaS,70123
IaaS,70131
PaaS,70131
IaaS,70145
SaaS,70145
IaaS,70146
SaaS,70163
IaaS,70174
SaaS,70174
PaaS,70174
IaaS,70191
IaaS,70198
PaaS,70198
SaaS,70201
IaaS,70227
PaaS,70227
PaaS,70228
PaaS,70238
PaaS,70258
SaaS,70274
IaaS,70285
PaaS,70322
SaaS,70325
SaaS,70341
SaaS,70344
SaaS,70346
PaaS,70346
SaaS,70355
SaaS,70359
SaaS,70361
IaaS,70381
PaaS,70381
PaaS,70383
SaaS,70400
PaaS,70417
IaaS,70421
PaaS,70427
SaaS,70438
SaaS,70444
PaaS,70444
SaaS,70447
PaaS,70462
PaaS,70488
PaaS,70525
SaaS,70542
SaaS,70559
IaaS,70563
IaaS,70568
SaaS,70568
Other Cloud: Hybrid/Private/On-prem virtualization,70569
PaaS,70575
IaaS,70583
PaaS,70583
SaaS,70594
SaaS,70608
SaaS,70610
IaaS,70621
PaaS,70621
IaaS,70623
PaaS,70623
IaaS,70635
PaaS,70635
SaaS,70641
PaaS,70657
IaaS,70683
IaaS,70695
SaaS,70698
SaaS,70702
SaaS,70731
PaaS,70731
IaaS,70732
SaaS,70732
PaaS,70734
IaaS,70737
SaaS,70753
SaaS,70778
IaaS,70779
IaaS,70789
PaaS,70789
PaaS,70805
SaaS,70808
PaaS,70808
PaaS,70816
SaaS,70835
PaaS,70835
SaaS,70849
PaaS,70853
SaaS,70857
PaaS,70863
SaaS,70865
IaaS,70887
SaaS,70887
IaaS,70929
SaaS,70936
SaaS,70938
PaaS,70938
IaaS,70957
SaaS,70957
IaaS,70969
PaaS,70969
SaaS,70988
SaaS,71000
PaaS,71000
IaaS,71010
SaaS,71025
IaaS,71034
SaaS,71039
SaaS,71042
IaaS,71044
PaaS,71044
PaaS,71047
SaaS,71050
PaaS,71051
IaaS,71066
IaaS,71070
SaaS,71070
IaaS,71086
SaaS,71089
IaaS,71093
IaaS,71108
SaaS,71108
PaaS,71108
PaaS,71109
PaaS,71112
SaaS,71133
SaaS,71158
SaaS,71174
IaaS,71216
SaaS,71247
PaaS,71252
IaaS,71283
PaaS,71283
IaaS,71291
SaaS,71291
PaaS,71291
Other Cloud: Hybrid/Private/On-prem virtualization,71309
IaaS,71312
IaaS,71319
PaaS,71319
SaaS,71330
PaaS,71330
IaaS,71341
PaaS,71349
IaaS,71351
PaaS,71351
SaaS,71355
PaaS,71364
SaaS,71368
SaaS,71371
IaaS,71373
SaaS,71383
SaaS,71390
SaaS,71400
IaaS,71402
IaaS,71412
PaaS,71412
PaaS,71429
SaaS,71432
IaaS,71440
IaaS,71446
SaaS,71459
PaaS,71476
SaaS,71477
SaaS,71481
IaaS,71496
SaaS,71496
PaaS,71496
SaaS,71498
IaaS,71511
SaaS,71511
PaaS,71511
IaaS,71517
SaaS,71517
PaaS,71517
SaaS,71537
PaaS,71559
SaaS,71582
IaaS,71591
PaaS,71628
SaaS,71645
IaaS,71648
PaaS,71648
IaaS,71653
IaaS,71657
SaaS,71657
PaaS,71657
PaaS,71671
SaaS,71677
SaaS,71687
IaaS,71719
SaaS,71719
PaaS,71719
IaaS,71741
PaaS,71741
IaaS,71742
PaaS,71742
IaaS,71743
PaaS,71743
IaaS,71747
SaaS,71747
PaaS,71747
IaaS,71748
PaaS,71748
IaaS,71749
PaaS,71749
IaaS,71755
PaaS,71755
IaaS,71759
PaaS,71759
IaaS,71760
PaaS,71760
PaaS,71761
IaaS,71762
PaaS,71762
IaaS,71764
PaaS,71764
IaaS,71765
PaaS,71765
IaaS,71770
PaaS,71770
IaaS,71771
PaaS,71771
IaaS,71772
SaaS,71772
PaaS,71772
IaaS,71773
PaaS,71773
IaaS,71774
PaaS,71774
IaaS,71775
PaaS,71775
IaaS,71776
PaaS,71776
IaaS,71777
PaaS,71777
IaaS,71778
PaaS,71778
IaaS,71779
IaaS,71780
PaaS,71780
IaaS,71787
PaaS,71787
IaaS,71790
IaaS,71791
PaaS,71791
IaaS,71792
IaaS,71793
PaaS,71793
IaaS,71798
PaaS,71798
IaaS,71799
IaaS,71800
PaaS,71800
IaaS,71802
PaaS,71802
IaaS,71803
IaaS,71804
PaaS,71804
IaaS,71806
PaaS,71806
IaaS,71807
PaaS,71807
IaaS,71808
PaaS,71808
IaaS,71812
PaaS,71812
IaaS,71831
IaaS,71832
PaaS,71832
IaaS,71840
SaaS,71840
IaaS,71844
PaaS,71844
IaaS,71859
PaaS,71859
IaaS,71861
PaaS,71861
PaaS,71865
IaaS,71870
PaaS,71870
IaaS,71877
PaaS,71877
IaaS,71895
PaaS,71895
IaaS,71897
PaaS,71897
PaaS,71899
IaaS,71900
PaaS,71900
SaaS,71902
IaaS,71906
PaaS,71906
SaaS,71909
SaaS,71911
IaaS,71915
PaaS,71915
IaaS,71921
PaaS,71921
IaaS,71922
PaaS,71922
IaaS,71924
PaaS,71924
IaaS,71925
PaaS,71925
PaaS,71926
IaaS,71927
IaaS,71929
PaaS,71929
IaaS,71931
PaaS,71931
IaaS,71932
PaaS,71932
IaaS,71934
PaaS,71934
IaaS,71941
PaaS,71941
IaaS,71944
PaaS,71944
IaaS,71945
PaaS,71945
IaaS,71946
IaaS,71951
PaaS,71951
SaaS,71958
IaaS,71968
PaaS,71968
IaaS,71973
PaaS,71973
IaaS,71975
PaaS,71975
IaaS,71994
PaaS,71994
IaaS,71995
SaaS,71995
PaaS,71995
IaaS,71998
IaaS,72006
IaaS,72007
PaaS,72007
SaaS,72018
SaaS,72058
IaaS,72064
IaaS,72065
PaaS,72065
IaaS,72069
PaaS,72069
IaaS,72072
PaaS,72072
IaaS,72075
PaaS,72075
IaaS,72076
PaaS,72076
IaaS,72077
PaaS,72077
IaaS,72078
PaaS,72078
IaaS,72085
PaaS,72085
PaaS,72089
IaaS,72093
IaaS,72094
PaaS,72094
IaaS,72095
PaaS,72095
IaaS,72098
PaaS,72098
IaaS,72099
PaaS,72099
SaaS,72118
IaaS,72121
PaaS,72121
SaaS,72136
IaaS,72137
PaaS,72137
IaaS,72139
PaaS,72139
IaaS,72145
PaaS,72145
IaaS,72167
PaaS,72167
PaaS,72180
IaaS,72182
PaaS,72182
IaaS,72185
PaaS,72185
PaaS,72186
IaaS,72187
PaaS,72187
IaaS,72188
PaaS,72188
IaaS,72190
IaaS,72191
IaaS,72193
IaaS,72195
PaaS,72195
IaaS,72196
PaaS,72196
IaaS,72197
PaaS,72197
IaaS,72198
PaaS,72198
IaaS,72199
SaaS,72199
PaaS,72199
IaaS,72200
PaaS,72200
IaaS,72202
IaaS,72203
IaaS,72204
PaaS,72204
IaaS,72205
IaaS,72206
PaaS,72206
IaaS,72207
IaaS,72208
PaaS,72208
IaaS,72209
PaaS,72209
IaaS,72210
PaaS,72210
IaaS,72211
PaaS,72211
IaaS,72212
PaaS,72212
IaaS,72213
PaaS,72213
IaaS,72214
PaaS,72214
IaaS,72215
PaaS,72215
IaaS,72218
PaaS,72218
IaaS,72219
PaaS,72219
IaaS,72222
PaaS,72222
IaaS,72223
PaaS,72223
IaaS,72225
PaaS,72225
IaaS,72226
PaaS,72226
IaaS,72230
SaaS,72231
IaaS,72232
IaaS,72233
PaaS,72233
IaaS,72239
PaaS,72239
IaaS,72242
PaaS,72242
IaaS,72244
PaaS,72244
IaaS,72245
PaaS,72245
IaaS,72246
PaaS,72246
IaaS,72247
PaaS,72247
IaaS,72248
PaaS,72248
IaaS,72249
PaaS,72249
IaaS,72251
PaaS,72251
IaaS,72254
PaaS,72254
IaaS,72256
PaaS,72256
IaaS,72257
PaaS,72257
IaaS,72259
PaaS,72259
IaaS,72261
PaaS,72261
IaaS,72262
IaaS,72264
IaaS,72265
PaaS,72265
IaaS,72266
PaaS,72266
IaaS,72267
PaaS,72267
IaaS,72268
PaaS,72268
IaaS,72269
PaaS,72269
IaaS,72271
PaaS,72271
IaaS,72274
PaaS,72274
IaaS,72275
SaaS,72275
IaaS,72276
PaaS,72276
PaaS,72277
IaaS,72278
PaaS,72278
IaaS,72279
PaaS,72279
IaaS,72281
PaaS,72281
IaaS,72282
PaaS,72282
IaaS,72283
IaaS,72284
PaaS,72284
IaaS,72285
PaaS,72285
IaaS,72286
PaaS,72286
PaaS,72287
PaaS,72288
IaaS,72292
PaaS,72292
IaaS,72293
PaaS,72293
IaaS,72294
PaaS,72294
IaaS,72295
PaaS,72295
IaaS,72296
PaaS,72296
IaaS,72298
PaaS,72298
PaaS,72299
IaaS,72300
PaaS,72300
IaaS,72301
SaaS,72301
PaaS,72301
IaaS,72302
PaaS,72302
IaaS,72303
PaaS,72303
IaaS,72304
PaaS,72304
IaaS,72305
